FinancialYear,Attributes,FinancialData,YearofReport
FI2015Q4,NotesReceivableNet,716000000,2016-01-31
FI2015Q4,NotesReceivableNet,319000000,2016-01-31
FI2015Q4,NotesReceivableNet,3035000000,2016-01-31
FI2015Q4,NotesReceivableNet,293000000,2016-01-31
FI2015Q4,NotesReceivableNet,5437000000,2016-01-31
FI2015Q4,NotesReceivableNet,1779000000,2016-01-31
FI2015Q4,NotesReceivableNet,10036000000,2016-01-31
FI2015Q4,NotesReceivableNet,6299000000,2016-01-31
FI2015Q4,NotesReceivableNet,579000000,2016-01-31
FI2015Q4,NotesReceivableNet,5000000,2016-01-31
FI2015Q4,NotesReceivableNet,19190000000,2016-01-31
FI2015Q4,NotesReceivableNet,24135000000,2016-01-31
FI2015Q4,NotesReceivableNet,510000000,2016-01-31
FI2015Q4,NotesReceivableNet,2000000,2016-01-31
FI2015Q4,NotesReceivableNet,244000000,2016-01-31
FI2015Q4,NotesReceivableNet,298000000,2016-01-31
FI2015Q4,NotesReceivableNet,542000000,2016-01-31
FI2015Q4,NotesReceivableNet,542000000,2016-01-31
FI2015Q4,NotesReceivableNet,4792000000,2016-01-31
FI2015Q4,NotesReceivableNet,6256000000,2016-01-31
FI2015Q4,NotesReceivableNet,4326000000,2016-01-31
FI2015Q4,NotesReceivableNet,1938000000,2016-01-31
FI2015Q4,NotesReceivableNet,923000000,2016-01-31
FI2015Q4,NotesReceivableNet,244000000,2016-01-31
FI2015Q4,NotesReceivableNet,5789000000,2016-01-31
FI2015Q4,NotesReceivableNet,96000000,2016-01-31
FI2015Q4,NotesReceivableNet,18288000000,2016-01-31
FI2015Q4,NotesReceivableNet,1693000000,2016-01-31
FI2015Q4,NotesReceivableNet,719000000,2016-01-31
FI2015Q4,NotesReceivableNet,322000000,2016-01-31
FI2015Q4,NotesReceivableNet,3047000000,2016-01-31
FI2015Q4,NotesReceivableNet,295000000,2016-01-31
FI2015Q4,NotesReceivableNet,5469000000,2016-01-31
FI2015Q4,NotesReceivableNet,1815000000,2016-01-31
FI2015Q4,NotesReceivableNet,10101000000,2016-01-31
FI2015Q4,NotesReceivableNet,6379000000,2016-01-31
FI2015Q4,NotesReceivableNet,594000000,2016-01-31
FI2015Q4,NotesReceivableNet,6000000,2016-01-31
FI2015Q4,NotesReceivableNet,19259000000,2016-01-31
FI2015Q4,NotesReceivableNet,24364000000,2016-01-31
FI2015Q4,NotesReceivableNet,38000000,2016-01-31
FI2015Q4,NotesReceivableNet,48000000,2016-01-31
FI2015Q4,NotesReceivableNet,43000000,2016-01-31
FI2015Q4,NotesReceivableNet,24000000,2016-01-31
FI2015Q4,NotesReceivableNet,13000000,2016-01-31
FI2015Q4,NotesReceivableNet,3000000,2016-01-31
FI2015Q4,NotesReceivableNet,52000000,2016-01-31
FI2015Q4,NotesReceivableNet,8000000,2016-01-31
FI2015Q4,NotesReceivableNet,202000000,2016-01-31
FI2015Q4,NotesReceivableNet,7000000,2016-01-31
FI2015Q4,NotesReceivableNet,3000000,2016-01-31
FI2015Q4,NotesReceivableNet,3000000,2016-01-31
FI2015Q4,NotesReceivableNet,12000000,2016-01-31
FI2015Q4,NotesReceivableNet,2000000,2016-01-31
FI2015Q4,NotesReceivableNet,32000000,2016-01-31
FI2015Q4,NotesReceivableNet,36000000,2016-01-31
FI2015Q4,NotesReceivableNet,65000000,2016-01-31
FI2015Q4,NotesReceivableNet,80000000,2016-01-31
FI2015Q4,NotesReceivableNet,15000000,2016-01-31
FI2015Q4,NotesReceivableNet,1000000,2016-01-31
FI2015Q4,NotesReceivableNet,69000000,2016-01-31
FI2015Q4,NotesReceivableNet,229000000,2016-01-31
FI2015Q4,NotesReceivableNet,0,2016-01-31
FI2015Q4,NotesReceivableNet,19971000000,2016-01-31
FI2016Q4,NotesReceivableNet,0,2016-01-31
FI2016Q4,NotesReceivableNet,235000000,2016-01-31
FI2016Q4,NotesReceivableNet,2000000,2016-01-31
FI2016Q4,NotesReceivableNet,145000000,2016-01-31
FI2016Q4,NotesReceivableNet,92000000,2016-01-31
FI2016Q4,NotesReceivableNet,237000000,2016-01-31
FI2016Q4,NotesReceivableNet,237000000,2016-01-31
FI2016Q4,NotesReceivableNet,636000000,2016-01-31
FI2016Q4,NotesReceivableNet,12000000,2016-01-31
FI2016Q4,NotesReceivableNet,275000000,2016-01-31
FI2016Q4,NotesReceivableNet,402000000,2016-01-31
FI2016Q4,NotesReceivableNet,677000000,2016-01-31
FI2016Q4,NotesReceivableNet,172000000,2016-01-31
FI2016Q4,NotesReceivableNet,677000000,2016-01-31
FI2016Q4,NotesReceivableNet,48000000,2016-01-31
FI2016Q4,NotesReceivableNet,0,2016-01-31
FI2016Q4,NotesReceivableNet,10000000,2016-01-31
FI2016Q4,NotesReceivableNet,47000000,2016-01-31
FI2016Q4,NotesReceivableNet,57000000,2016-01-31
FI2016Q4,NotesReceivableNet,57000000,2016-01-31
FI2016Q4,NotesReceivableNet,0,2016-01-31
FI2016Q4,NotesReceivableNet,16054000000,2016-01-31
FI2016Q4,NotesReceivableNet,0,2016-01-31
FI2016Q4,NotesReceivableNet,3001000000,2016-01-31
FI2016Q4,NotesReceivableNet,3972000000,2016-01-31
FI2016Q4,NotesReceivableNet,3170000000,2016-01-31
FI2016Q4,NotesReceivableNet,1767000000,2016-01-31
FI2016Q4,NotesReceivableNet,962000000,2016-01-31
FI2016Q4,NotesReceivableNet,254000000,2016-01-31
FI2016Q4,NotesReceivableNet,4292000000,2016-01-31
FI2016Q4,NotesReceivableNet,3385000000,2016-01-31
FI2016Q4,NotesReceivableNet,16095000000,2016-01-31
FI2016Q4,NotesReceivableNet,1488000000,2016-01-31
FI2016Q4,NotesReceivableNet,668000000,2016-01-31
FI2016Q4,NotesReceivableNet,238000000,2016-01-31
FI2016Q4,NotesReceivableNet,2081000000,2016-01-31
FI2016Q4,NotesReceivableNet,233000000,2016-01-31
FI2016Q4,NotesReceivableNet,7513000000,2016-01-31
FI2016Q4,NotesReceivableNet,669000000,2016-01-31
FI2016Q4,NotesReceivableNet,9000000000,2016-01-31
FI2016Q4,NotesReceivableNet,3458000000,2016-01-31
FI2016Q4,NotesReceivableNet,161000000,2016-01-31
FI2016Q4,NotesReceivableNet,2000000,2016-01-31
FI2016Q4,NotesReceivableNet,16018000000,2016-01-31
FI2016Q4,NotesReceivableNet,20803000000,2016-01-31
FI2016Q4,NotesReceivableNet,353000000,2016-01-31
FI2016Q4,NotesReceivableNet,10000000,2016-01-31
FI2016Q4,NotesReceivableNet,120000000,2016-01-31
FI2016Q4,NotesReceivableNet,263000000,2016-01-31
FI2016Q4,NotesReceivableNet,383000000,2016-01-31
FI2016Q4,NotesReceivableNet,383000000,2016-01-31
FI2016Q4,NotesReceivableNet,3027000000,2016-01-31
FI2016Q4,NotesReceivableNet,4007000000,2016-01-31
FI2016Q4,NotesReceivableNet,3207000000,2016-01-31
FI2016Q4,NotesReceivableNet,1791000000,2016-01-31
FI2016Q4,NotesReceivableNet,977000000,2016-01-31
FI2016Q4,NotesReceivableNet,258000000,2016-01-31
FI2016Q4,NotesReceivableNet,4338000000,2016-01-31
FI2016Q4,NotesReceivableNet,3390000000,2016-01-31
FI2016Q4,NotesReceivableNet,16266000000,2016-01-31
FI2016Q4,NotesReceivableNet,1495000000,2016-01-31
FI2016Q4,NotesReceivableNet,670000000,2016-01-31
FI2016Q4,NotesReceivableNet,240000000,2016-01-31
FI2016Q4,NotesReceivableNet,2089000000,2016-01-31
FI2016Q4,NotesReceivableNet,235000000,2016-01-31
FI2016Q4,NotesReceivableNet,7551000000,2016-01-31
FI2016Q4,NotesReceivableNet,687000000,2016-01-31
FI2016Q4,NotesReceivableNet,9076000000,2016-01-31
FI2016Q4,NotesReceivableNet,3512000000,2016-01-31
FI2016Q4,NotesReceivableNet,166000000,2016-01-31
FI2016Q4,NotesReceivableNet,3000000,2016-01-31
FI2016Q4,NotesReceivableNet,16054000000,2016-01-31
FI2016Q4,NotesReceivableNet,20995000000,2016-01-31
FI2016Q4,NotesReceivableNet,26000000,2016-01-31
FI2016Q4,NotesReceivableNet,35000000,2016-01-31
FI2016Q4,NotesReceivableNet,37000000,2016-01-31
FI2016Q4,NotesReceivableNet,24000000,2016-01-31
FI2016Q4,NotesReceivableNet,15000000,2016-01-31
FI2016Q4,NotesReceivableNet,4000000,2016-01-31
FI2016Q4,NotesReceivableNet,46000000,2016-01-31
FI2016Q4,NotesReceivableNet,5000000,2016-01-31
FI2016Q4,NotesReceivableNet,171000000,2016-01-31
FI2016Q4,NotesReceivableNet,7000000,2016-01-31
FI2016Q4,NotesReceivableNet,2000000,2016-01-31
FI2016Q4,NotesReceivableNet,2000000,2016-01-31
FI2016Q4,NotesReceivableNet,8000000,2016-01-31
FI2016Q4,NotesReceivableNet,2000000,2016-01-31
FI2016Q4,NotesReceivableNet,38000000,2016-01-31
FI2016Q4,NotesReceivableNet,18000000,2016-01-31
FI2016Q4,NotesReceivableNet,76000000,2016-01-31
FI2016Q4,NotesReceivableNet,54000000,2016-01-31
FI2016Q4,NotesReceivableNet,5000000,2016-01-31
FI2016Q4,NotesReceivableNet,1000000,2016-01-31
FI2016Q4,NotesReceivableNet,36000000,2016-01-31
FI2016Q4,NotesReceivableNet,192000000,2016-01-31
FI2016Q4,NotesReceivableNet,0,2016-01-31
FI2016Q4,NotesReceivableNet,16731000000,2016-01-31
FD2016Q4YTD,NumberOfBusinessesAcquired,0,2016-01-31
FD2016Q4YTD,NumberOfOperatingSegments,3,2016-01-31
FD2014Q4YTD,OccupancyNet,2925000000,2016-01-31
FD2015Q4YTD,OccupancyNet,2886000000,2016-01-31
FD2016Q4YTD,OccupancyNet,2855000000,2016-01-31
FD2014Q4YTD,OperatingExpenses,2706000000,2016-01-31
FD2015Q4YTD,OperatingExpenses,3046000000,2016-01-31
FD2016Q4YTD,OperatingExpenses,4325000000,2016-01-31
FI2016Q4,OperatingLeasesFutureMinimumPaymentsDue,6869000000,2016-01-31
FI2016Q4,OperatingLeasesFutureMinimumPaymentsDueCurrent,1195000000,2016-01-31
FI2016Q4,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,495000000,2016-01-31
FI2016Q4,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,624000000,2016-01-31
FI2016Q4,OperatingLeasesFutureMinimumPaymentsDueInFourYears,813000000,2016-01-31
FI2016Q4,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,968000000,2016-01-31
FI2016Q4,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,1095000000,2016-01-31
FI2016Q4,OperatingLeasesFutureMinimumPaymentsDueThereafter,2174000000,2016-01-31
FD2014Q4YTD,OperatingLeasesIncomeStatementLeaseRevenue,526000000,2016-01-31
FD2015Q4YTD,OperatingLeasesIncomeStatementLeaseRevenue,621000000,2016-01-31
FD2016Q4YTD,OperatingLeasesIncomeStatementLeaseRevenue,1927000000,2016-01-31
FD2014Q4YTD,OperatingLeasesRentExpenseNet,1300000000,2016-01-31
FD2015Q4YTD,OperatingLeasesRentExpenseNet,1300000000,2016-01-31
FD2016Q4YTD,OperatingLeasesRentExpenseNet,1300000000,2016-01-31
FD2014Q4YTD,OperatingLeasesRentExpenseSubleaseRentals1,137000000,2016-01-31
FD2015Q4YTD,OperatingLeasesRentExpenseSubleaseRentals1,103000000,2016-01-31
FD2016Q4YTD,OperatingLeasesRentExpenseSubleaseRentals1,86000000,2016-01-31
FI2015Q4,OtherAssets,95513000000,2016-01-31
FI2015Q4,OtherAssets,8938000000,2016-01-31
FI2015Q4,OtherAssets,242000000,2016-01-31
FI2015Q4,OtherAssets,26000000,2016-01-31
FI2015Q4,OtherAssets,9206000000,2016-01-31
FI2016Q4,OtherAssets,114541000000,2016-01-31
FI2016Q4,OtherAssets,10281000000,2016-01-31
FI2016Q4,OtherAssets,452000000,2016-01-31
FI2016Q4,OtherAssets,11000000,2016-01-31
FI2016Q4,OtherAssets,10744000000,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,3065000000,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,0,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,0,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,280000000,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,0,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,368000000,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,3065000000,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,648000000,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,3065000000,2016-01-31
FI2015Q4,OtherAssetsFairValueDisclosure,3065000000,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,3275000000,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,0,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,0,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,233000000,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,16000000,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,412000000,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,3259000000,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,645000000,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,3275000000,2016-01-31
FI2016Q4,OtherAssetsFairValueDisclosure,3275000000,2016-01-31
FI2015Q4,OtherAssetsMiscellaneous,12618000000,2016-01-31
FI2016Q4,OtherAssetsMiscellaneous,17469000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,-227000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,74000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,-17000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,0,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,18000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,0,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,0,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,-177000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,0,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,0,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,0,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,-696000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,-319000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,-92000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,-420000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,-193000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,40000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToNoncontrollingInterest,0,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToNoncontrollingInterest,0,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToNoncontrollingInterest,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,0,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,-7000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-65000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-149000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,1000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,-60000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,-137000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,-3000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,5000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,12000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,-4000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,-2000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,0,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,-3000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,0,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,0,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,-2000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,0,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,3894000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,-4848000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,-4698000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2361000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,142000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-3039000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,52000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-2929000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-76000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,1533000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,-1809000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,-1769000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossBeforeTax,3205000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossBeforeTax,-4928000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossBeforeTax,-5447000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,407000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,460000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,-852000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,253000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,12000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,287000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,0,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-531000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,154000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,173000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,-321000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,0,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,2000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,0,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,0,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,13000000,2016-01-31
FD2015Q4YTD,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,0,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,0,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,2000000,2016-01-31
FD2016Q4YTD,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,5000000,2016-01-31
FD2014Q4YTD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,-54000000,2016-01-31
